20.9771 	INFO 	Loaded monitor calibration from ['2024_12_17 11:56']
21.3373 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x15ff52c50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x15ff52cb0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1602f9150>, multiSample=False, name='window1', numSamples=2, pos=[276.0, 139.0], screen=0, size=array([1600, 1200]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.3373 	EXP 	window1: backgroundImage = ''
21.3374 	EXP 	window1: backgroundFit = 'none'
21.3556 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3562 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3575 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3588 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3595 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3598 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3600 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3602 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3608 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3614 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3617 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3626 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3637 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3641 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3646 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3651 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3657 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3663 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3668 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3675 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3680 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3684 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3691 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3693 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3702 	DEBUG 	Uploading Texture Font fontname to graphics card
21.3742 	DEBUG 	Upload of Texture Font fontname complete
21.3789 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3796 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.3797 	DEBUG 	Uploading Texture Font fontname to graphics card
21.3816 	DEBUG 	Upload of Texture Font fontname complete
22.0725 	INFO 	keyboard.Keyboard is using ptb backend.
22.2626 	INFO 	keyboard.Keyboard is using ptb backend.
22.4353 	INFO 	keyboard.Keyboard is using ptb backend.
22.6062 	INFO 	keyboard.Keyboard is using ptb backend.
22.7766 	INFO 	keyboard.Keyboard is using ptb backend.
22.9497 	INFO 	keyboard.Keyboard is using ptb backend.
23.1205 	INFO 	keyboard.Keyboard is using ptb backend.
23.1205 	EXP 	working_memory_cs: status = STARTED
23.1298 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1309 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1315 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1318 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1323 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1329 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1337 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1339 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1344 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1350 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1355 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1362 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1365 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1377 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1393 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1401 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1412 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1414 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1423 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1429 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1436 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1443 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1449 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1452 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1460 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1470 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1479 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1486 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1505 	DEBUG 	Uploading Texture Font fontname to graphics card
23.1529 	DEBUG 	Upload of Texture Font fontname complete
23.1591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1596 	DEBUG 	Uploading Texture Font fontname to graphics card
23.1614 	DEBUG 	Upload of Texture Font fontname complete
23.1674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.1675 	DEBUG 	Uploading Texture Font fontname to graphics card
23.1692 	DEBUG 	Upload of Texture Font fontname complete
23.1973 	EXP 	Created keyG = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='keyG.png', interpolate=True, mask=None, maskParams=None, name='keyG', opacity=1, ori=0.0, pos=array([-0.25,  0.  ]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
23.1986 	EXP 	Created keyH = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='keyH.png', interpolate=True, mask=None, maskParams=None, name='keyH', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
23.1995 	EXP 	Created keyJ = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, image='keyJ.png', interpolate=True, mask=None, maskParams=None, name='keyJ', opacity=1, ori=0.0, pos=array([0.25, 0.  ]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
23.2026 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.2028 	DEBUG 	Uploading Texture Font fontname to graphics card
23.2045 	DEBUG 	Upload of Texture Font fontname complete
23.2158 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
23.2159 	DEBUG 	Uploading Texture Font fontname to graphics card
23.2177 	DEBUG 	Upload of Texture Font fontname complete
