13.4120 	INFO 	Loaded monitor calibration from ['2024_12_17 11:56']
13.5960 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x15e05b010>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x15e05b070>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15e43f160>, multiSample=False, name='window1', numSamples=2, pos=[276.0, 139.0], screen=0, size=array([1600, 1200]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5960 	EXP 	window1: backgroundImage = ''
13.5960 	EXP 	window1: backgroundFit = 'none'
13.6128 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6133 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6138 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6145 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6151 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6157 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6163 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6165 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6167 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6168 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6173 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6179 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6181 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6185 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6189 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6194 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6199 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6202 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6206 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6211 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
