25.1837 	INFO 	Loaded monitor calibration from ['2024_12_17 11:56']
25.4023 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x15fbb3010>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x15fbb3070>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15fc74f40>, multiSample=False, name='window1', numSamples=2, pos=[276.0, 139.0], screen=0, size=array([1600, 1200]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.4023 	EXP 	window1: backgroundImage = ''
25.4023 	EXP 	window1: backgroundFit = 'none'
25.4147 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4152 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4156 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4163 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4168 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4174 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4180 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4182 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4184 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4185 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4197 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4199 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4203 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4207 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4217 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4221 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4225 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4235 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.4241 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
